0	17732	1
0	17719	1
0	27852	1
0	23660	1
0	33819	1
0	34105	1
0	33506	1
0	32188	1
0	23363	1
1	7312	1
1	3073	1
1	12783	1
1	4926	1
1	10038	1
1	9425	1
1	9626	1
1	2334	1
1	36740	1
1	7311	1
1	14625	1
1	8554	1
1	28536	1
1	7006	1
2	10447	1
2	12956	1
2	9913	1
2	9427	1
2	5955	1
2	24509	1
2	13655	1
2	6064	1
2	1523	1
2	28862	1
2	3052	1
2	6161	1
2	19943	1
2	29429	1
2	17172	1
2	5433	1
2	9205	1
2	19539	1
2	11675	1
2	3235	1
2	4678	1
2	23580	1
2	1528	1
2	7117	1
2	11010	1
2	2609	1
2	1224	1
2	23266	1
2	830	1
2	1805	1
2	13125	1
2	4650	1
3	16951	1
3	36275	1
3	25803	1
3	12624	1
3	28958	1
3	26236	1
3	24071	1
3	21774	1
3	23959	1
3	19294	1
3	28957	1
3	23927	1
3	17776	1
3	34986	1
3	29550	1
3	25145	1
3	34862	1
3	31761	1
4	9582	1
4	18971	1
4	30170	1
4	37815	1
4	21043	1
4	24192	1
4	31045	1
4	20937	1
4	38261	1
5	36740	1
5	30046	1
5	8379	1
5	31935	1
5	35653	1
5	19762	1
5	26894	1
5	28769	1
5	25666	1
5	30077	1
5	38395	1
5	4744	1
5	28170	1
6	3681	1
6	6372	1
6	6849	1
6	4445	1
6	27761	1
6	6201	1
6	8455	1
6	20553	1
6	25344	1
6	5158	1
6	31429	1
6	15359	1
6	22937	1
6	19518	1
6	21401	1
6	3929	1
6	4848	1
6	17946	1
6	10151	1
6	1165	1
6	7954	1
6	1349	1
6	19028	1
6	29050	1
6	462	1
6	1599	1
6	24509	1
6	3071	1
6	37199	1
6	38973	1
6	16000	1
6	15228	1
6	6181	1
6	27670	1
6	13452	1
6	16859	1
6	35222	1
6	12124	1
6	31174	1
6	18647	1
7	3960	1
7	14930	1
7	3013	1
7	30173	1
7	21790	1
7	23930	1
7	19970	1
7	2991	1
7	27418	1
7	2128	1
7	4285	1
7	14340	1
8	23618	1
8	24032	1
8	15991	1
8	23706	1
8	26564	1
8	27826	1
8	3105	1
8	19376	1
8	24251	1
8	21414	1
8	25798	1
8	15639	1
8	17483	1
8	20986	1
8	29525	1
8	23049	1
8	19208	1
8	25969	1
8	27122	1
8	24887	1
8	24425	1
8	24732	1
8	24999	1
8	23974	1
8	29497	1
8	19267	1
8	19414	1
8	26902	1
8	179	1
8	21069	1
8	26701	1
8	27401	1
8	5754	1
8	21725	1
8	25516	1
8	25295	1
8	5086	1
8	21497	1
8	23975	1
8	10571	1
8	11112	1
8	11038	1
8	8200	1
8	22455	1
8	25	1
8	2719	1
8	21976	1
8	14427	1
8	49	1
8	24889	1
8	17953	1
8	3069	1
9	32769	1
9	20563	1
9	16165	1
9	10857	1
9	8789	1
9	2300	1
9	28416	1
9	11233	1
9	15410	1
9	38806	1
9	37215	1
9	31569	1
9	37545	1
9	25649	1
9	37312	1
9	23862	1
9	16812	1
9	18614	1
9	26449	1
9	28630	1
9	8317	1
9	14028	1
9	12969	1
9	31028	1
9	36679	1
9	25402	1
