0	13313	1
0	13312	1
0	13416	1
0	11183	1
1	5813	1
1	5499	1
1	5856	1
1	6703	1
1	7245	1
1	12152	1
1	45	1
2	7493	1
2	13023	1
2	14044	1
2	6498	1
2	2503	1
2	13748	1
2	10230	1
2	7425	1
2	7237	1
2	12084	1
2	12942	1
2	12236	1
2	12020	1
2	13964	1
2	14292	1
2	5692	1
2	9658	1
2	11698	1
2	7913	1
2	12584	1
2	10226	1
2	7942	1
2	12629	1
2	12656	1
2	14408	1
2	14383	1
2	12630	1
2	11289	1
2	6554	1
2	14318	1
2	6332	1
2	14407	1
2	14478	1
2	12583	1
2	14498	1
2	12803	1
2	8288	1
2	12955	1
2	11973	1
2	9542	1
2	13140	1
2	7029	1
3	13231	1
3	8170	1
3	1624	1
3	7227	1
3	4567	1
3	1262	1
3	11166	1
3	8155	1
3	12466	1
4	9291	1
4	10426	1
4	8751	1
4	1269	1
4	9742	1
4	2073	1
4	759	1
4	10570	1
5	12048	1
5	14137	1
5	5628	1
5	11437	1
6	8682	1
6	7231	1
6	3933	1
6	6920	1
6	10490	1
6	2653	1
6	7105	1
6	10747	1
6	11266	1
7	11599	1
7	11832	1
7	10470	1
7	11516	1
8	7585	1
8	8267	1
8	12733	1
8	13680	1
8	10019	1
8	12137	1
8	11304	1
8	11264	1
8	5093	1
8	7136	1
8	11190	1
9	13424	1
9	5557	1
9	13100	1
9	13846	1
9	6209	1
10	6209	1
10	6977	1
10	8516	1
10	2006	1
10	7990	1
10	5789	1
11	5902	1
11	8845	1
11	5964	1
11	3001	1
11	2719	1
11	570	1
11	3572	1
11	4800	1
11	1146	1
12	13790	1
12	13208	1
12	11619	1
12	13826	1
12	11498	1
12	11777	1
12	13649	1
12	12398	1
12	12536	1
12	13577	1
12	9231	1
12	12630	1
12	13205	1
13	5557	1
13	10061	1
13	11238	1
13	8321	1
13	7222	1
13	8586	1
14	12293	1
14	7172	1
14	10650	1
14	11997	1
15	929	1
15	10613	1
15	2674	1
15	12519	1
15	8137	1
15	4015	1
15	13048	1
16	9750	1
16	3616	1
16	2140	1
16	5275	1
16	10533	1
16	6964	1
16	2607	1
16	3669	1
16	947	1
16	1944	1
16	10054	1
16	9749	1
17	662	1
17	1360	1
17	7147	1
17	9959	1
17	10309	1
17	1392	1
17	5017	1
17	4920	1
17	6914	1
17	5438	1
17	11113	1
17	6911	1
17	2669	1
17	7988	1
17	13550	1
18	3261	1
18	6535	1
18	3937	1
18	5324	1
18	919	1
18	14208	1
18	13622	1
18	14137	1
18	13380	1
19	8082	1
19	9126	1
19	5575	1
19	12634	1
20	2579	1
20	5998	1
20	6234	1
20	7387	1
20	7097	1
20	6534	1
20	12205	1
20	4595	1
21	7016	1
21	11615	1
21	3899	1
21	4437	1
21	12554	1
21	603	1
21	6643	1
21	12854	1
21	4076	1
21	609	1
22	8201	1
22	7969	1
22	6560	1
22	11627	1
23	9851	1
23	5868	1
23	4280	1
23	7281	1
23	5751	1
23	4771	1
23	3208	1
23	11373	1
23	6301	1
23	7068	1
23	3120	1
23	8841	1
23	4884	1
23	2980	1
24	10292	1
24	11531	1
24	11543	1
24	12219	1
25	6969	1
25	11959	1
25	14179	1
25	4253	1
25	11577	1
25	5570	1
25	11604	1
25	5475	1
25	6021	1
26	3753	1
26	9401	1
26	13552	1
26	8455	1
26	1673	1
26	11217	1
26	7991	1
27	6748	1
27	6684	1
27	7649	1
27	961	1
27	8959	1
28	4105	1
28	3804	1
28	13123	1
28	4590	1
28	8088	1
28	10839	1
28	1274	1
29	10318	1
29	4771	1
29	2561	1
29	769	1
29	5778	1
29	9137	1
30	8682	1
30	7853	1
30	7222	1
30	9267	1
30	9778	1
31	11960	1
31	10897	1
31	9332	1
31	9566	1
31	9604	1
31	7136	1
31	9603	1
31	14584	1
32	2929	1
32	2960	1
32	2729	1
32	9818	1
32	8682	1
32	9557	1
32	9716	1
33	10542	1
33	5464	1
33	11339	1
33	320	1
34	4461	1
34	6349	1
34	3386	1
34	13023	1
34	9340	1
34	10845	1
34	10597	1
35	238	1
35	92	1
35	2099	1
35	1909	1
35	1973	1
35	1923	1
35	1928	1
35	1013	1
36	14445	1
36	11546	1
36	7511	1
36	5296	1
36	9871	1
36	4750	1
37	3917	1
37	12844	1
37	4181	1
37	2934	1
37	8598	1
37	6625	1
37	13311	1
37	11107	1
37	8325	1
37	14607	1
37	7005	1
37	4265	1
37	13213	1
37	12317	1
37	12145	1
37	14236	1
37	1208	1
38	5749	1
38	6211	1
38	4003	1
38	8682	1
38	6676	1
38	7602	1
38	11802	1
38	7720	1
38	4077	1
38	9458	1
38	5555	1
38	10454	1
39	10642	1
39	5537	1
39	5601	1
39	1428	1
39	10666	1
39	5363	1
39	11624	1
39	7472	1
39	8190	1
40	14052	1
40	7183	1
40	1791	1
40	4971	1
41	8460	1
41	9894	1
41	8613	1
41	9112	1
41	11080	1
41	33	1
41	5857	1
41	8213	1
41	5420	1
42	6535	1
42	1774	1
42	12196	1
42	11392	1
42	2816	1
42	14046	1
42	8124	1
42	3257	1
42	13906	1
42	12924	1
42	13440	1
42	14318	1
42	9775	1
42	14236	1
42	13197	1
42	14427	1
42	13586	1
42	12807	1
42	9311	1
43	1902	1
43	156	1
43	681	1
43	1299	1
43	9629	1
43	2450	1
43	3378	1
43	201	1
43	10157	1
43	194	1
43	263	1
43	269	1
43	8327	1
43	1144	1
43	3460	1
43	4385	1
43	3204	1
43	13219	1
43	6640	1
43	3818	1
43	5437	1
43	2729	1
43	6507	1
44	8455	1
44	12145	1
44	12335	1
44	7278	1
44	13974	1
44	12373	1
44	7493	1
44	5073	1
45	5856	1
45	3235	1
45	11430	1
45	7508	1
45	1918	1
45	6867	1
46	7742	1
46	14078	1
46	12631	1
46	13479	1
46	13984	1
46	10451	1
46	10035	1
46	11412	1
46	13415	1
46	11692	1
46	13121	1
46	9875	1
46	11946	1
46	14294	1
46	12592	1
46	11705	1
46	12583	1
46	6439	1
46	14210	1
46	13125	1
46	13179	1
46	11828	1
46	13467	1
46	7678	1
46	12513	1
46	12629	1
46	11111	1
46	13567	1
46	10770	1
46	12485	1
46	3535	1
46	10937	1
46	11040	1
46	13896	1
46	11268	1
46	12017	1
46	13182	1
46	13936	1
46	11327	1
46	7858	1
46	9581	1
46	11307	1
46	11827	1
46	8950	1
46	11986	1
46	13540	1
46	10237	1
46	5575	1
46	14064	1
46	10483	1
46	12798	1
46	12003	1
46	11859	1
46	6055	1
46	14544	1
46	12814	1
46	12529	1
46	12125	1
46	14550	1
46	13590	1
46	14112	1
46	1572	1
46	11116	1
46	10353	1
46	11018	1
46	12124	1
46	3104	1
46	13496	1
46	13635	1
46	12356	1
46	14547	1
46	5301	1
46	13465	1
46	12389	1
46	14307	1
46	10206	1
46	11637	1
46	12434	1
46	11048	1
46	13998	1
46	11033	1
46	14251	1
47	2064	1
47	14081	1
47	3464	1
47	5485	1
47	2051	1
47	1019	1
47	10597	1
47	9138	1
47	6860	1
47	10990	1
48	5803	1
48	10879	1
48	14292	1
48	13588	1
48	12274	1
48	14447	1
48	13023	1
48	12565	1
48	14250	1
48	13929	1
48	14109	1
48	14294	1
48	12222	1
48	12748	1
48	14251	1
48	14163	1
48	14601	1
48	14269	1
48	14112	1
48	12989	1
48	12262	1
48	14001	1
48	13819	1
48	13927	1
48	12490	1
48	11546	1
48	12196	1
48	14164	1
48	12803	1
48	10597	1
48	11841	1
48	12830	1
48	14315	1
48	13895	1
48	11960	1
48	14140	1
48	13500	1
48	14106	1
48	10230	1
48	13906	1
48	4181	1
48	12814	1
48	14579	1
48	14104	1
48	12264	1
48	13789	1
48	14596	1
48	9140	1
48	11472	1
48	14307	1
48	9128	1
48	10422	1
48	8558	1
48	13814	1
48	14478	1
48	14019	1
48	11430	1
48	12886	1
48	14586	1
48	13884	1
48	14440	1
48	14428	1
48	13987	1
48	9382	1
48	10017	1
48	12631	1
48	12807	1
48	14574	1
48	14415	1
48	14460	1
48	14105	1
48	14047	1
48	14275	1
48	12084	1
48	14308	1
48	14081	1
48	14541	1
48	12604	1
48	13477	1
48	9132	1
48	9973	1
48	14435	1
48	12477	1
48	11979	1
48	13746	1
48	13599	1
48	13989	1
48	8375	1
48	13921	1
48	6136	1
48	8855	1
48	12887	1
48	13341	1
48	12552	1
48	12629	1
48	14591	1
48	9101	1
48	14230	1
48	14042	1
48	13467	1
48	10305	1
48	12328	1
48	11093	1
48	5073	1
48	14171	1
48	13748	1
48	13544	1
49	12465	1
49	14073	1
49	12101	1
49	9338	1
49	8923	1
49	14056	1
49	14085	1
49	14277	1
49	9102	1
49	11814	1
49	10183	1
49	4596	1
49	85	1
49	4389	1
49	10597	1
49	863	1
49	10834	1
49	4750	1
49	2870	1
49	9091	1
49	10767	1
50	13918	1
50	14143	1
50	1919	1
50	1744	1
